"nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdgr","rlgatnd","pray","dscrgrp","ctzcntr","brncntr","livecnta","feethngr","facntr","mocntr","ccrdprs","wrclmch","ctrlife","etfruit","eatveg","dosprt","cgtsmok","alcfreq","alcwkdy","alcwknd","alcbnge","height","weighta","medtrun","stflife","gndr","agea","rshpsts","ipstrgva","vacc19"
90,5,90,7,4,8,2,2,2,3,2,5,2,6,3,3,3,5,"Yes",7,6,3,4,"No",4,2,2,4,4,"No",4,2,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",2,2,6,3,3,0,3,1,NA,NA,0,183,101,"Yes",5,"Male",68,"Legally married",4,"Yes"
5,5,90,5,4,5,2,2,2,2,3,7,7,6,5,4,7,7,"Yes",9,6,4,3,"No",3,5,1,7,7,"Yes",4,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,3,7,5,5,5,2,6,39.6,13.2,3,170,64,"Yes",8,"Female",23,NA,4,"Yes"
60,5,90,5,1,7,2,1,2,3,2,8,4,8,NA,NA,NA,6,"Not eligible to vote",5,6,2,1,"No",4,3,2,9,9,"Yes",10,6,7,"No","Yes","No",1990,"Yes","No","No",NA,4,6,5,6,5,1,1,NA,NA,0,165,70,"No",8,"Female",68,NA,5,"Yes"
5,5,120,3,6,3,3,2,1,2,1,4,7,8,4,4,3,6,"Yes",8,3,2,2,"No",3,4,1,2,2,"No",1,1,1,"Yes","Yes","Yes",NA,"Yes","Yes","Yes",3,2,6,2,5,0,3,2,26.4,10,1,187,88,"No",7,"Male",43,"Living with my partner - legally recognised",5,"Yes"
60,3,NA,8,7,8,2,2,2,2,1,NA,8,8,NA,2,NA,NA,"Yes",8,5,2,3,"No",3,3,1,9,4,"Yes",9,3,3,"No","Yes","Yes",NA,"Yes","No","No",4,3,7,2,3,5,5,1,NA,NA,0,162,95,"No",3,"Male",43,"Legally married",5,"Yes"
40,4,60,5,7,5,2,3,1,2,1,6,5,6,5,5,6,5,"Yes",8,6,3,2,"No",2,4,1,8,8,"Yes",5,2,2,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,4,7,6,5,7,1,6,93.1,157.2,4,161,66,"No",8,"Male",54,"Legally married",6,"Yes"
30,5,480,7,7,4,3,2,3,2,3,6,5,8,4,4,7,4,"Yes",8,6,6,4,"Yes",4,5,1,8,8,"No",1,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",10,4,9,3,5,3,2,6,9.6,132,4,185,94,"No",8,"Male",30,"Living with my partner - not legally recognised",6,"Yes"
60,3,NA,7,8,6,2,2,2,3,1,8,7,7,8,8,5,7,"Yes",8,4,1,3,"No",4,4,1,9,8,"Yes",7,1,1,"No","Yes","Yes",NA,"Yes","Yes","No",8,4,7,4,5,2,1,2,118.2,234.7,1,171,65,"No",7,"Female",76,NA,6,"Yes"
60,5,120,7,3,7,2,2,1,1,1,5,5,5,5,5,5,5,"Yes",8,5,3,3,"No",2,4,1,4,4,"No",1,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,8,6,6,3,1,7,13.2,13.2,1,NA,NA,"No",8,"Female",43,"Living with my partner - legally recognised",5,"Yes"
90,5,180,5,5,2,2,1,2,1,2,2,0,2,0,0,0,0,"Yes",7,3,2,2,"No",3,3,1,8,5,"No",6,2,4,"No","Yes","Yes",NA,"Yes","Yes","Yes",3,2,6,4,5,1,2,3,0,72,1,183,94,"No",7,"Male",58,"Legally married",4,"Yes"
15,5,210,5,5,5,2,2,2,2,2,6,8,8,6,6,7,7,"Yes",9,4,4,2,"Yes",3,4,1,6,6,"No",2,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",4,3,9,3,5,7,1,2,13.2,26.4,1,167,90,"Yes",9,"Female",56,"Legally married",4,"Yes"
90,4,90,1,4,4,2,1,2,1,1,1,1,5,1,1,0,1,"Yes",8,4,1,2,"No",3,4,1,1,1,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",1,3,5,5,5,7,6,3,19.6,52.8,1,170,80,"No",6,"Male",52,"Living with my partner - not legally recognised",3,"Yes"
120,5,450,7,6,6,3,3,3,2,3,5,6,8,5,4,5,7,"Yes",7,5,2,2,"No",3,3,1,4,4,"No",3,2,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,3,4,1,6,1,1,6,0,19.6,1,176,83,"No",7,"Male",34,"Legally married",5,"Yes"
10,5,90,7,9,7,1,1,1,1,1,0,7,10,4,0,0,4,"No",9,7,4,3,"No",4,5,1,0,0,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",10,4,9,5,4,7,6,2,0,20,1,167,86,"No",8,"Male",37,NA,4,"No"
60,4,60,6,6,5,1,2,1,1,1,2,1,5,2,2,0,2,"Yes",9,4,2,4,"No",3,3,2,10,5,"Yes",5,3,3,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,3,10,5,5,4,2,6,10,10,1,173,86,"No",9,"Male",70,"Legally married",3,"Yes"
30,5,600,3,5,4,1,2,2,2,2,2,0,7,1,0,1,2,"Yes",9,5,5,3,"No",3,4,1,7,5,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,3,7,2,6,0,6,6,49.9,48,4,183,97,"No",9,"Male",24,NA,5,"Yes"
30,5,600,0,7,6,2,2,2,2,2,5,7,7,4,4,4,4,"Yes",8,6,5,3,"No",3,3,3,8,5,"Yes",1,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",5,2,7,6,5,7,1,1,NA,NA,0,172,95,"No",8,"Male",50,"Living with my partner - legally recognised",5,"Yes"
10,5,480,6,5,6,2,1,4,1,3,2,4,7,2,2,4,6,"Yes",8,6,5,4,"No",4,4,1,8,7,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",3,3,7,3,5,7,5,6,10,69.6,4,170,80,"No",8,"Male",30,NA,4,"Yes"
596,5,90,8,8,5,3,2,1,2,1,5,6,7,5,5,5,7,"Yes",8,7,5,3,"No",3,4,1,8,7,"Yes",6,1,5,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,4,6,7,6,7,2,6,144,144,1,168,67,"No",8,"Female",63,"Legally married",4,"Yes"
10,5,480,7,6,8,3,4,2,4,2,7,5,7,4,3,6,8,"Not eligible to vote",7,6,6,3,"No",2,5,1,2,3,"Yes",6,3,4,"No","Yes","Yes",NA,"Yes","Yes","Yes",4,4,8,4,4,7,1,3,16.6,39.6,1,170,50,"No",8,"Female",20,NA,4,"Yes"
120,5,60,9,9,9,4,1,1,2,1,3,8,10,2,2,2,5,"Yes",9,6,2,4,"Yes",2,3,2,7,4,"Yes",7,1,7,"No","Yes","Yes",NA,"Yes","Yes","Yes",3,3,8,3,3,7,1,6,30,49.6,1,182,86,"Yes",8,"Male",67,"Legally married",5,"Yes"
0,4,15,0,0,0,1,1,3,1,1,5,5,5,5,0,0,0,"Yes",7,5,4,3,"No",2,4,1,5,0,"No",10,1,7,"No","Yes","Yes",NA,"No","No","No",5,5,6,6,2,3,4,1,NA,NA,0,166,56,"Yes",5,"Male",44,NA,5,"No"
0,4,150,7,5,4,1,1,1,NA,1,5,7,7,5,5,8,8,"No",5,2,1,1,"No",3,4,1,5,5,"No",7,2,2,"Yes","No","No",2020,"No","No","No",3,2,7,5,5,0,1,1,NA,NA,0,168,60,"Yes",5,"Female",39,NA,5,"Yes"
30,5,180,5,7,3,2,2,1,2,1,3,5,7,5,3,3,5,"Yes",8,4,3,4,"No",3,4,1,9,6,"No",2,1,1,"No","Yes","Yes",NA,"No","Yes","Yes",5,2,7,2,5,0,1,5,0,106.3,2,160,57,"No",8,"Female",55,"Legally married",5,"Yes"
15,5,420,8,10,5,3,3,4,2,3,7,7,5,6,6,7,7,"Yes",8,6,6,3,"No",4,5,1,8,6,"No",10,1,1,"Yes","Yes","Yes",NA,"Yes","Yes","Yes",8,5,8,6,6,7,2,6,10,22.8,2,166,56,"No",6,"Female",35,"Legally married",3,"Yes"
240,5,90,7,5,4,2,2,2,2,2,6,7,7,6,5,6,6,"Yes",6,2,2,2,"Yes",4,4,1,10,8,"Yes",8,2,3,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,3,4,4,2,2,1,4,211.1,433.9,4,170,65,"No",6,"Female",67,"Legally married",5,"Yes"
10,5,180,6,6,8,1,1,2,1,3,NA,5,10,7,NA,8,NA,"Not eligible to vote",9,4,3,3,"No",4,5,1,6,8,"Yes",9,3,6,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,2,9,5,5,1,1,1,NA,NA,0,170,85,"No",8,"Female",16,NA,6,"Yes"
60,5,120,8,8,7,3,2,3,2,3,5,8,8,5,5,4,7,"Yes",9,6,4,4,"No",3,5,1,8,8,"Yes",8,3,2,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,3,9,7,5,0,1,6,13.2,85.2,2,171,76,"No",9,"Female",55,"Legally married",4,"Yes"
20,1,NA,7,8,9,1,1,1,1,1,4,3,0,4,5,4,4,"Yes",7,5,3,4,"No",2,3,2,8,6,"Yes",10,1,7,"No","Yes","Yes",NA,"Yes","No","Yes",1,1,5,5,6,0,1,2,13.2,13.2,1,NA,NA,"No",7,"Female",88,NA,4,"Yes"
240,5,120,5,4,8,4,3,3,2,2,6,4,8,5,6,4,2,"Not eligible to vote",6,2,1,NA,"No",3,4,1,7,7,"Yes",10,6,7,"No","No","No",2012,"No","No","No",10,3,7,6,5,NA,1,1,NA,NA,0,178,79,"No",10,"Male",64,"Legally married",6,"No"
150,3,NA,7,9,7,3,2,3,2,2,7,7,8,7,7,7,9,"Yes",10,4,2,2,"No",3,5,1,10,8,"Yes",8,4,4,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,9,6,5,3,1,4,13.2,13.2,1,165,59,"No",10,"Female",82,"Living with my partner - not legally recognised",5,"Yes"
60,5,180,8,8,3,4,4,4,3,4,NA,8,8,6,5,3,7,"Not eligible to vote",10,6,3,4,"No",4,5,1,9,9,"Yes",9,5,6,"No","No","No",1994,"Yes","No","No",10,5,10,6,6,5,3,6,19.2,49.4,2,178,67,"No",10,"Male",63,"Legally married",2,"Yes"
5,5,600,6,6,5,4,1,4,1,3,3,3,9,0,2,4,8,"Yes",7,5,6,3,"No",4,4,1,7,5,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,5,7,5,6,0,3,5,26.4,177,4,185,86,"Yes",7,"Male",33,"Living with my partner - legally recognised",5,"Yes"
135,5,60,6,8,5,3,2,3,2,2,5,7,7,3,3,5,5,"Yes",7,6,3,2,"No",3,3,1,6,5,"Yes",7,4,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,4,7,6,5,3,1,7,164,164,1,175,80,"Yes",7,"Male",74,NA,4,"Yes"
20,5,600,6,5,6,1,3,1,3,1,6,8,8,4,4,5,7,"Yes",7,4,4,3,"No",3,4,2,6,4,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",2,3,9,6,5,0,1,2,0,20,1,160,60,"Yes",7,"Female",26,"Living with my partner - legally recognised",3,"Yes"
120,5,480,4,5,5,3,3,1,3,1,8,9,9,8,8,9,9,"Yes",8,5,2,2,"Yes",3,4,1,8,8,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,8,5,5,2,3,7,49.6,134.8,5,178,84,"No",8,"Male",65,"Living with my partner - not legally recognised",5,"Yes"
240,5,240,7,7,3,4,2,4,2,4,2,5,8,0,1,0,1,"Yes",8,4,4,3,"No",2,4,1,8,4,"No",8,1,6,"No","Yes","Yes",NA,"Yes","Yes","Yes",5,2,5,4,5,7,4,1,NA,NA,0,164,78,"No",8,"Female",53,"Living with my partner - legally recognised",3,"Yes"
60,3,NA,5,6,6,2,2,2,2,1,8,6,6,7,5,5,7,"Yes",9,6,4,4,"No",2,3,1,8,7,"Yes",5,4,7,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,2,8,5,5,0,3,7,9.6,9.6,2,168,85,"No",9,"Male",88,NA,4,"Yes"
30,5,60,5,5,9,2,2,5,2,5,5,8,8,3,3,NA,NA,"Yes",8,5,1,2,"No",3,4,1,5,2,"No",3,1,2,"No","Yes","Yes",NA,"Yes","Yes","Yes",2,2,7,6,5,7,1,2,13.2,13.2,1,166,64,"No",8,"Female",55,"Legally married",6,"Yes"
45,5,60,8,6,4,3,3,2,2,2,5,7,6,5,5,7,7,"Yes",8,4,3,2,"No",3,4,1,8,8,"Yes",7,5,4,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,3,8,6,5,2,3,2,72,0,1,166,65,"No",7,"Female",77,"Legally married",5,"Yes"
30,5,NA,7,7,6,2,3,3,2,2,7,7,7,6,NA,7,NA,"No",6,4,3,2,"Yes",3,3,2,6,7,"No",6,3,4,"No","No","No",1997,"Yes","No","No",8,3,7,7,6,1,3,5,46.4,46.4,4,167,45,"No",7,"Male",57,NA,4,"Yes"
240,5,390,8,7,7,4,2,4,2,4,5,9,6,5,6,8,9,"Yes",10,7,1,2,"No",4,5,1,3,8,"No",5,1,5,"No","Yes","Yes",NA,"Yes","Yes","No",8,4,8,5,5,0,3,6,21.1,13.2,4,189,110,"No",10,"Male",65,NA,3,"Yes"
60,5,120,7,7,5,3,3,3,3,3,6,7,7,3,3,6,7,"Yes",9,6,4,3,"No",3,5,1,5,6,"No",4,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,9,6,6,5,2,2,0,0,2,168,63,"No",9,"Female",37,"Living with my partner - legally recognised",2,"Yes"
890,4,20,6,7,3,2,1,1,1,2,2,3,3,2,1,1,3,"No",5,6,4,3,"Yes",3,2,3,9,6,"Yes",6,3,7,"No","Yes","Yes",NA,"Yes","Yes","Yes",9,4,3,6,5,0,3,1,NA,NA,0,172,83,"No",6,"Male",69,"Legally married",4,"Yes"
15,4,120,4,6,7,1,5,1,3,1,7,9,9,8,7,8,7,"Not eligible to vote",8,7,4,3,"No",3,5,1,8,8,"Yes",9,4,7,"No","Yes","Yes",NA,"Yes","No","No",8,3,8,5,5,5,1,1,NA,NA,0,153,45,"No",8,"Male",15,NA,6,"Yes"
30,1,NA,7,7,5,3,2,3,2,2,5,7,7,6,6,6,7,"Yes",8,5,2,3,"No",4,4,1,7,6,"Yes",5,3,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",5,3,6,5,5,7,1,6,20,150,4,180,90,"No",8,"Male",60,"Legally married",4,"Yes"
60,5,180,6,5,5,4,3,3,3,3,7,6,8,6,6,7,8,"Yes",7,2,4,2,"No",3,4,1,4,7,"Yes",7,1,6,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,7,5,5,5,3,7,36,26.4,5,173,81,"No",7,"Male",85,"Legally married",4,"Yes"
10,5,600,4,6,5,1,2,2,3,3,4,5,7,3,3,4,6,"No",8,7,4,3,"No",1,4,1,2,3,"No",1,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,3,7,5,5,7,1,3,19.6,19.6,2,163,52,"No",8,"Female",21,NA,4,"Yes"
60,4,120,8,3,8,4,3,1,2,2,7,9,9,5,5,8,9,"Yes",8,6,1,2,"No",4,4,2,8,8,"No",0,1,1,"No","Yes","No",1960,"Yes","Yes","Yes",9,4,7,2,5,7,5,7,26.4,36,1,171,89,"No",7,"Male",65,"Legally married",5,"Yes"
60,1,NA,6,7,7,3,3,1,5,1,7,4,8,6,7,6,7,"Yes",9,3,5,2,"No",3,3,2,8,8,"No",8,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",9,3,9,5,6,0,1,6,0,250.4,4,178,72,"No",9,"Male",63,"Legally married",5,"Yes"
0,5,120,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,"Yes",9,2,2,1,"No",2,5,1,2,0,"No",0,1,1,"No","Yes","Yes",NA,"No","Yes","Yes",2,2,8,4,5,7,3,5,0,10,1,178,83,"Yes",10,"Male",63,"Legally married",3,"Yes"
60,3,NA,9,8,8,4,4,1,5,3,10,10,10,10,10,10,10,"Yes",10,2,3,2,"No",2,5,2,10,10,"Yes",10,7,7,"No","Yes","No",1990,"Yes","No","No",5,5,10,5,5,0,5,1,NA,NA,0,159,52,"No",10,"Male",71,"Legally married",6,"Yes"
30,5,15,8,8,7,3,3,2,2,3,7,8,8,5,6,6,8,"Yes",8,6,3,3,"Yes",4,5,1,6,4,"Yes",3,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,3,9,5,5,3,4,7,10,19.2,3,180,73,"No",9,"Male",53,"Legally married",5,"Yes"
594,5,390,7,7,6,2,2,3,2,3,7,8,6,4,3,7,2,"Yes",6,6,5,2,"No",4,5,1,7,9,"Yes",8,4,6,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,3,8,6,5,7,2,2,50,60,2,171,71,"No",8,"Male",24,NA,4,"Yes"
120,5,360,7,7,6,4,3,3,3,4,8,9,10,6,7,9,9,"Yes",9,6,4,3,"Yes",4,5,1,7,9,"No",1,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,4,7,3,4,2,1,6,22.8,124.4,2,174,80,"Yes",8,"Male",34,"Legally married",4,"Yes"
150,5,90,7,7,6,4,3,3,3,3,7,8,7,7,7,7,7,"Yes",7,5,3,2,"No",2,3,3,3,5,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",5,5,8,7,7,3,3,4,13.2,13.2,1,172,72,"No",8,"Female",71,"Living with my partner - not legally recognised",2,"Yes"
25,5,480,3,7,1,2,3,3,2,3,4,7,6,3,5,6,3,"No",3,4,5,2,"No",3,3,1,4,4,"Yes",7,5,7,"Yes","Yes","Yes",NA,"Yes","No","No",8,3,7,4,4,2,1,1,NA,NA,0,189,88,"No",4,"Male",33,NA,5,"No"
45,5,60,8,5,3,4,2,2,2,3,7,7,8,9,7,8,8,"Not eligible to vote",8,3,1,2,"Yes",2,3,1,8,7,"Yes",7,1,2,"No","No","No",2010,"Yes","No","No",3,1,7,5,5,0,6,2,0,10,1,160,57,"No",5,"Female",44,"Living with my partner - legally recognised",6,"No"
60,5,180,7,7,6,3,3,3,2,3,6,6,8,4,4,NA,NA,"Yes",8,6,2,4,"No",4,5,1,8,6,"Yes",6,2,5,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,9,6,6,4,1,4,0,13.2,1,166,66,"No",8,"Female",58,"Legally married",5,"Yes"
210,5,360,2,4,5,4,1,2,1,2,2,3,5,0,0,3,3,"Yes",6,4,3,3,"No",3,3,1,8,6,"No",8,2,7,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,3,5,5,5,5,3,1,NA,NA,0,181,105,"No",6,"Male",69,NA,4,"No"
10,5,120,7,7,6,2,2,3,2,3,4,6,7,6,5,5,6,"Yes",8,6,3,3,"Yes",4,4,2,9,6,"No",6,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,2,8,6,5,4,1,6,13.2,21.1,4,171,76,"No",7,"Female",48,"Legally married",5,"Yes"
90,5,240,8,8,6,3,3,2,3,2,4,7,7,3,3,5,5,"Yes",8,5,3,2,"No",4,5,1,7,7,"No",2,1,1,"No","Yes","Yes",NA,"Yes","Yes","No",7,4,7,6,5,2,1,6,9.6,9.6,1,180,76,"No",8,"Male",56,"Legally married",4,"Yes"
150,1,NA,8,8,9,4,3,1,3,1,6,7,8,7,6,8,8,"Yes",7,5,4,2,"No",3,4,1,9,9,"Yes",9,5,7,"No","Yes","Yes",NA,"Yes","Yes","Yes",0,3,9,5,4,7,1,4,0,0,1,159,59,"No",9,"Female",82,NA,5,"Yes"
30,5,120,5,2,9,2,4,2,1,3,NA,NA,10,NA,NA,NA,NA,"Not eligible to vote",9,7,0,2,"No",3,4,1,6,NA,"Yes",NA,7,7,"No","No","No",2012,"Yes","No","No",NA,NA,10,2,2,4,3,1,NA,NA,0,179,80,"Yes",9,"Male",34,NA,6,"Yes"
60,5,720,8,7,8,2,2,2,1,1,6,7,5,5,4,6,7,"No",8,4,3,3,"Yes",4,4,1,9,9,"No",4,3,2,"No","Yes","No",1997,"Yes","No","No",9,4,7,4,5,2,3,6,10,33,3,175,89,"No",7,"Male",40,"Living with my partner - legally recognised",6,"Yes"
1114,4,150,6,7,3,4,3,3,2,1,7,9,9,6,7,7,6,"Yes",8,6,3,3,"No",3,4,2,9,8,"No",5,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,4,7,2,4,7,3,1,NA,NA,0,170,93,"No",8,"Male",61,NA,6,"Yes"
60,5,120,8,9,9,3,1,3,2,3,6,9,9,2,0,7,8,"Yes",10,5,6,2,"No",4,5,1,7,7,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",10,5,8,6,5,3,3,7,22.8,64.3,1,185,85,"No",9,"Male",75,"Living with my partner - not legally recognised",5,"Yes"
75,5,90,8,8,8,2,2,1,3,1,4,7,8,5,5,3,3,"Yes",8,7,0,1,"No",3,4,2,10,5,"Yes",5,1,1,"No","Yes","Yes",NA,"Yes","No","No",NA,4,0,7,5,0,3,1,NA,NA,0,155,78,"No",8,"Female",88,NA,6,"Yes"
30,5,630,8,8,7,3,3,2,3,1,7,8,8,6,6,7,5,"Yes",8,3,2,2,"No",3,4,1,6,5,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,4,7,4,6,0,1,3,9.6,9.6,2,179,92,"No",8,"Male",43,"Legally married",2,"Yes"
90,5,90,8,8,7,4,3,2,3,2,5,7,8,8,6,7,8,"Yes",8,5,4,1,"No",4,1,3,8,7,"No",0,2,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,4,5,5,6,0,3,1,NA,NA,0,169,82,"No",5,"Male",73,"Legally married",4,"Yes"
5,5,70,6,6,6,1,1,1,2,1,4,7,7,7,6,6,6,"Yes",7,6,2,2,"No",3,4,1,3,3,"Yes",7,2,5,"No","Yes","Yes",NA,"Yes","Yes","Yes",0,1,5,5,5,7,1,2,0,13.2,1,157,70,"Yes",7,"Female",55,"Legally married",4,"Yes"
60,5,330,4,3,5,3,2,2,2,3,4,2,3,3,3,3,2,"Not eligible to vote",5,6,3,2,"Yes",2,3,1,4,5,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,4,4,3,4,3,1,1,NA,NA,0,175,115,"Yes",5,"Female",20,NA,5,"Yes"
20,5,120,7,8,7,2,2,2,1,3,6,8,9,5,5,6,7,"Yes",9,6,5,3,"Yes",3,4,1,10,10,"Yes",10,5,7,"No","Yes","Yes",NA,"Yes","Yes","Yes",9,4,8,5,6,6,1,5,13.2,26.4,2,174,55,"No",10,"Female",38,"Legally married",5,"Yes"
20,3,NA,8,8,5,1,3,1,2,1,7,7,8,5,7,7,7,"Not eligible to vote",9,3,4,NA,"No",4,5,1,8,8,"Yes",8,5,7,"No","No","Yes",NA,"Yes","No","No",NA,3,7,6,5,7,1,2,13.2,13.2,1,155,60,"No",7,"Female",42,"Legally married",6,"No"
120,5,180,8,8,7,4,4,2,3,3,7,6,7,7,6,6,6,"Yes",9,5,4,4,"No",4,4,1,8,6,"Yes",7,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,3,7,3,5,4,1,5,62.2,30,3,187,116,"No",8,"Male",69,"Legally married",5,"Yes"
10,4,420,7,7,7,1,3,2,3,1,8,6,8,7,7,8,8,"Not eligible to vote",9,6,3,3,"No",3,5,1,8,8,"No",6,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",2,3,9,3,4,0,1,3,10,6.6,2,170,67,"No",9,"Male",17,NA,4,"Yes"
60,5,360,8,5,8,2,2,4,2,3,3,6,6,2,2,3,3,"Yes",7,6,0,4,"No",4,5,1,5,5,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",5,2,7,1,6,7,5,4,13.2,13.2,1,173,70,"No",8,"Male",48,"Living with my partner - not legally recognised",3,"Yes"
0,5,480,2,2,4,1,1,1,1,1,0,2,5,2,1,0,0,"Yes",7,7,6,4,"Yes",1,3,2,2,1,"No",4,1,1,"Yes","Yes","Yes",NA,"Yes","Yes","Yes",5,4,8,2,5,2,6,4,10,66,2,165,90,"Yes",7,"Male",58,"Living with my partner - not legally recognised",4,"No"
180,5,180,5,9,5,4,3,5,4,3,8,10,8,7,8,9,8,"Yes",9,6,6,4,"No",3,4,1,8,8,"Yes",5,2,2,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,3,10,7,6,2,1,6,11.5,20,1,180,100,"No",9,"Male",70,"Legally married",5,"Yes"
120,1,NA,5,9,5,3,4,1,1,3,0,5,7,4,0,0,5,"Yes",8,5,4,2,"No",3,3,2,8,8,"Yes",3,5,5,"No","Yes","Yes",NA,"Yes","Yes","Yes",2,4,5,6,4,0,6,7,50,40,2,178,95,"No",5,"Male",74,"Legally married",6,"Yes"
10,5,120,7,9,5,4,3,3,3,3,7,6,9,5,5,6,7,"Not eligible to vote",7,6,4,2,"No",2,4,2,8,7,"No",3,1,2,"No","Yes","Yes",NA,"Yes","Yes","Yes",5,5,7,5,5,2,1,2,0,20,1,173,48,"No",8,"Female",17,NA,5,"Yes"
20,5,300,7,6,4,1,2,1,1,1,3,4,6,1,1,1,1,"Yes",8,3,2,2,"No",4,4,1,5,3,"No",5,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,3,7,3,4,4,5,4,10,36,1,179,90,"No",8,"Male",41,"Living with my partner - legally recognised",5,"Yes"
60,1,NA,4,NA,6,1,2,1,2,1,0,0,2,0,0,0,0,"Yes",8,6,2,1,"No",2,2,3,8,7,"Yes",10,1,7,"No","Yes","No",1960,"Yes","Yes","No",4,5,8,6,5,0,3,5,26.4,0,1,158,88,"No",7,"Female",84,"Legally married",4,"Yes"
40,5,42,8,7,7,3,2,2,2,2,7,7,8,6,6,6,7,"Yes",8,4,4,1,"No",3,3,2,5,6,"No",5,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,4,7,3,5,6,1,6,26.4,23.2,2,173,53,"No",8,"Male",69,"Legally married",5,"Yes"
0,5,360,7,6,4,2,2,3,2,1,3,6,6,5,5,5,5,"Yes",8,4,6,3,"No",3,4,1,8,8,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,5,6,6,6,0,1,6,21.1,13.2,1,171,63,"No",7,"Female",37,"Living with my partner - legally recognised",3,"Yes"
240,5,600,7,7,5,4,2,4,2,4,3,5,6,3,3,2,5,"Yes",6,7,4,3,"No",3,3,3,5,6,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",3,2,6,5,5,0,1,2,0,6.6,1,180,85,"No",4,"Male",38,"Legally married",5,"Yes"
60,5,180,5,5,5,3,2,2,2,2,3,2,8,4,4,6,5,"Yes",8,6,4,3,"Yes",3,5,1,5,4,"No",3,1,1,"Yes","Yes","Yes",NA,"Yes","Yes","Yes",5,3,8,3,6,6,2,6,28.8,80,4,180,73,"No",8,"Male",35,"Living with my partner - legally recognised",6,"Yes"
5,5,120,7,8,2,2,2,1,2,1,3,6,7,2,5,2,1,"Not eligible to vote",7,6,2,2,"No",3,4,1,2,4,"No",8,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",0,1,4,6,5,4,1,1,NA,NA,0,187,71,"No",7,"Male",16,NA,3,"Yes"
60,5,210,6,6,8,4,2,3,3,3,5,8,5,4,6,8,8,"Yes",8,7,5,4,"Yes",4,4,1,1,5,"Yes",10,3,6,"Yes","Yes","Yes",NA,"No","Yes","Yes",7,4,8,3,4,7,5,6,20,60,4,157,55,"No",8,"Female",25,NA,5,"Yes"
